Product_ID,Product_Title,Product_Handle,Product_Type,Product_Published_At,Product_Variant_Id,Variant_Price,Variant_Inventory_Quantity,Variant_Created_At,Product_Created_At,Body_Html,Variant_Title,Option_Names,Option_Values,Image_Ids,Image_Sources
8735226167645,Rose Quartz Gem Copper Ring,rose-quartz-copper-ring-1,Jewellery,2023-11-11T21:51:49Z,49112754913629,12.99,1,2023-11-11T21:51:49Z,2023-11-11T21:51:49Z,"<p><meta charset=""utf-8""><span data-mce-fragment=""1"">Embrace elegance with our Artisan-Made Rose Quartz Adjustable Copper Ring. Crafted with care, this unique piece combines the warmth of copper with the gentle beauty of rose quartz. Comes nicely packed in our Dyori Pouch. </span></p>
<p><span style=""font-family: -apple-system, BlinkMacSystemFont, 'San Francisco', 'Segoe UI', Roboto, 'Helvetica Neue', sans-serif; font-size: 0.875rem;""><meta charset=""utf-8"">
<span data-mce-fragment=""1"">Rose quartz is known as a healing crystal and the stone of unconditional love.</span></span></p>
<p><span style=""font-family: -apple-system, BlinkMacSystemFont, 'San Francisco', 'Segoe UI', Roboto, 'Helvetica Neue', sans-serif; font-size: 0.875rem;"">Care for your product by avoiding harsh liquids.</span><br></p>",Default Title,Title,Default Title,53369966068061,https://cdn.shopify.com/s/files/1/0419/2059/4086/files/85.jpg?v=1699739511
8735223382365,Obsidian and zoisite Gem stone Ring,obsidian-and-zoisite-gem-stone-ring,Jewellery,2023-11-11T21:49:04Z,49112747802973,12.99,1,2023-11-11T21:49:04Z,2023-11-11T21:49:04Z,"<p><meta charset=""utf-8""><span data-mce-fragment=""1"">Discover mystique with our Artisan Obsidian and Zoisite Gemstone Adjustable Copper Ring. Crafted for uniqueness, it seamlessly blends copper's rustic charm with obsidian's intrigue and zoisite's vibrant hues. Comes nicely packed in our Dyori Pouch.</span></p>
<p><span data-mce-fragment=""1"">Obsidian stone<strong> </strong>is a protective stone that shields against negative energy. </span></p>
<p><span data-mce-fragment=""1"">Zoisite is a stone of return. <meta charset=""utf-8"">The creative energy of it is believed to serve as a reset button, returning the mind back to its objectives after an unwelcome interruption.</span></p>
<p><span style=""font-family: -apple-system, BlinkMacSystemFont, 'San Francisco', 'Segoe UI', Roboto, 'Helvetica Neue', sans-serif; font-size: 0.875rem;"">Care for your product by avoiding harsh liquids.</span></p>",Default Title,Title,Default Title,53369944441181,https://cdn.shopify.com/s/files/1/0419/2059/4086/files/82.jpg?v=1699739347
8735207752029,Rose Quartz Copper Ring,rose-quartz-copper-ring,Jewellery,2023-11-11T21:44:22Z,49112690393437,12.99,1,2023-11-11T21:44:22Z,2023-11-11T21:44:22Z,"<p><meta charset=""utf-8""><span data-mce-fragment=""1"">Embrace elegance with our Artisan-Made Rose Quartz Adjustable Copper Ring. Crafted with care, this unique piece combines the warmth of copper with the gentle beauty of rose quartz. Comes nicely packed in our Dyori Pouch. </span></p>
<p><span style=""font-family: -apple-system, BlinkMacSystemFont, 'San Francisco', 'Segoe UI', Roboto, 'Helvetica Neue', sans-serif; font-size: 0.875rem;""><meta charset=""utf-8"">
<span data-mce-fragment=""1"">Rose quartz is known as a healing crystal and the stone of unconditional love.</span></span></p>
<p><span style=""font-family: -apple-system, BlinkMacSystemFont, 'San Francisco', 'Segoe UI', Roboto, 'Helvetica Neue', sans-serif; font-size: 0.875rem;"">Care for your product by avoiding harsh liquids.</span><br></p>",Default Title,Title,Default Title,53369904529757,https://cdn.shopify.com/s/files/1/0419/2059/4086/files/87.jpg?v=1699739064
8735188418909,Amethyst Gem Stone Ring,amethyst-gem-stone-ring-1,Jewellery,2023-11-11T21:35:15Z,49112623710557,12.99,1,2023-11-11T21:35:15Z,2023-11-11T21:35:15Z,"<p><meta charset=""utf-8""><span data-mce-fragment=""1"">Immerse yourself in artisan elegance with our Brass-Plated Copper Amethyst Gemstone Ring. Adjustable for a perfect fit, this unique piece seamlessly combines the warmth of brass-plated copper with the enchanting beauty of amethyst. Elevate your style effortlessly with this one-of-a-kind, handcrafted accessory. Comes packed in our cute Dyori pouch. </span></p>
<p><span data-mce-fragment=""1"">Amethyst Gem stone helps with stress relief, comfort and increased focus.</span></p>
<p><span data-mce-fragment=""1"">Care for your product by avoiding harsh liquids.</span></p>",Default Title,Title,Default Title,53369808060765,https://cdn.shopify.com/s/files/1/0419/2059/4086/files/77.jpg?v=1699738517
8735184290141,Amazonite Gem Stone Ring,amazonite-gem-stone-ring,Jewellery,2023-11-11T21:28:18Z,49112613519709,12.99,1,2023-11-11T21:28:18Z,2023-11-11T21:28:18Z,"<p><meta charset=""utf-8""><span data-mce-fragment=""1"">Unveil artisanal charm with our Brass-Plated Copper Amazonite Gemstone Ring. Handcrafted to perfection, this adjustable ring effortlessly marries the rustic appeal of brass-plated copper with the tranquil beauty of Amazonite. Comes packed in our cute Dyori Pouch. </span></p>
<p><span data-mce-fragment=""1"">Amazonite is known for the stone of hope.</span></p>
<p>Care for your product by avoiding harsh liquids. </p>",Default Title,Title,Default Title,53369747439965,https://cdn.shopify.com/s/files/1/0419/2059/4086/files/78.jpg?v=1699738101
8735170986333,Rose Quartz Brass Plated Copper Ring,rose-quartz-brass-plated-copper-ring,Jewellery,2023-11-11T21:24:12Z,49112555585885,12.99,1,2023-11-11T21:24:12Z,2023-11-11T21:24:12Z,"<p><meta charset=""utf-8""><span data-mce-fragment=""1"">Discover timeless beauty with our Artisan Brass-Plated Copper Rose Quartz Gemstone Ring. Handcrafted to perfection, this adjustable ring seamlessly blends the rustic allure of brass-plated copper with the gentle elegance of rose quartz. Comes nicely packed in our Dyori Pouch.</span></p>
<p><span style=""font-family: -apple-system, BlinkMacSystemFont, 'San Francisco', 'Segoe UI', Roboto, 'Helvetica Neue', sans-serif; font-size: 0.875rem;""><meta charset=""utf-8"">
<span data-mce-fragment=""1"">Rose quartz is known as a healing crystal and the stone of unconditional love.</span></span></p>
<p><span style=""font-family: -apple-system, BlinkMacSystemFont, 'San Francisco', 'Segoe UI', Roboto, 'Helvetica Neue', sans-serif; font-size: 0.875rem;"">Care for your product by avoiding harsh liquids.</span><br></p>",Default Title,Title,Default Title,53369712705885,https://cdn.shopify.com/s/files/1/0419/2059/4086/files/79.jpg?v=1699737854
8735159615837,Amethyst Gem Stone ring,amethyst-gem-stone-ring,Jewellery,2023-11-11T21:15:09Z,49112480383325,12.99,1,2023-11-11T21:15:09Z,2023-11-11T21:15:09Z,"<p><meta charset=""utf-8""><span data-mce-fragment=""1"">Immerse yourself in artisan elegance with our Brass-Plated Copper Amethyst Gemstone Ring. Adjustable for a perfect fit, this unique piece seamlessly combines the warmth of brass-plated copper with the enchanting beauty of amethyst. Elevate your style effortlessly with this one-of-a-kind, handcrafted accessory. Comes packed in our cute Dyori pouch.</span></p>
<p><span style=""font-family: -apple-system, BlinkMacSystemFont, 'San Francisco', 'Segoe UI', Roboto, 'Helvetica Neue', sans-serif; font-size: 0.875rem;""><meta charset=""utf-8"">
<span data-mce-fragment=""1"">Amethyst Gem stone helps with stress relief, comfort and increased focus.</span></span></p>
<p><span style=""font-family: -apple-system, BlinkMacSystemFont, 'San Francisco', 'Segoe UI', Roboto, 'Helvetica Neue', sans-serif; font-size: 0.875rem;"">Care for your product by avoiding harsh liquids.</span><br></p>",Default Title,Title,Default Title,53369613779293,https://cdn.shopify.com/s/files/1/0419/2059/4086/files/80.jpg?v=1699737312
8735135760733,abc,abc,Stationery,,49112373100893,7.99,25,2023-11-11T21:01:21Z,2023-11-11T21:01:21Z,"<meta charset=""utf-8"">
<p data-mce-fragment=""1""><span data-mce-fragment=""1"">Meet our Pink and Yellow Doodle Spiral Notebook – where 75 lined pages meet a burst of vibrant creativity.  Perfect for journaling, note-taking, or expressing your artistic side. Elevate your writing experience and capture your ideas in style!</span></p>
<p data-mce-fragment=""1""><span data-mce-fragment=""1"">Designed by Artist Laura T.</span></p>",Default Title,Title,Default Title,53369491554653,https://cdn.shopify.com/s/files/1/0419/2059/4086/files/94.jpg?v=1699736483
8735133270365,The Blobbers Enchanted Green Scribbles Journal,enchanted-green-scribbles-journal,Stationery,2023-11-11T20:55:34Z,49112364482909,7.99,24,2023-11-11T20:55:34Z,2023-11-11T20:55:34Z,"<p><meta charset=""utf-8""><span data-mce-fragment=""1"">Meet our Green and Yellow Doodle Spiral Notebook – where 75 lined pages meet a burst of vibrant creativity.  Perfect for journaling, note-taking, or expressing your artistic side. Elevate your writing experience and capture your ideas in style!</span></p>
<p><span data-mce-fragment=""1"">Designed by Artist Laura T.</span></p>",Default Title,Title,Default Title,71244640616797,https://cdn.shopify.com/s/files/1/0419/2059/4086/files/Blobbers_green.jpg?v=1730701463
8735113642333,Crema di Limoncello,crema-di-limoncello,Wines & Spirits,2023-11-11T20:46:08Z,49112253989213,7.85,20,2023-11-11T20:46:08Z,2023-11-11T20:46:08Z,"<p><meta charset=""utf-8""><span data-mce-fragment=""1"">Crafted with care, our Crema di Limoncello is a harmonious blend of the finest lemons, renowned for their intense flavor, and velvety cream. <meta charset=""utf-8"">Whether you're looking for a sophisticated digestif, a delightful addition to your coffee, or a unique ingredient for your favorite desserts and cocktails, our Crema di Limoncello is the perfect choice.</span></p>
<p><span data-mce-fragment=""1"">Size : 100ml </span></p>
<p><span data-mce-fragment=""1"">Alcohol : 24%</span></p>",Default Title,Title,Default Title,53369338429789,https://cdn.shopify.com/s/files/1/0419/2059/4086/files/72.jpg?v=1699735570
8734685790557,Eco- tech Delight,eco-tech-delight,Gift Boxes,,49110219915613,72.99,10,2023-11-11T16:08:36Z,2023-11-11T16:08:36Z,"<p>This Gift Box includes :</p>
<ul>
<li>Laptop Sleeve 13"" Cotton/ Camel Hunter</li>
<li>Thermo Timeless stainless steel bottle with double insulation. With a choice of colours to choose from.</li>
<li>Hand Made Crispy Chocolate Truffles made with Caramelised Hazelnuts.</li>
<li>Hand Made Christmas ornament</li>
<li>Gift tag (Kept blank or filled in with your personalised message)</li>
</ul>",Default Title,Title,Default Title,53423850094941,https://cdn.shopify.com/s/files/1/0419/2059/4086/files/GiftBox2023_4b90b7e8-c3b9-4b8a-b5ec-02cddbedaffa.jpg?v=1700071494
8734640505181,Wanderlust Wonders,wanderlust-wonders,Gift Boxes,,49110124364125,75.99,5,2023-11-11T15:57:42Z,2023-11-11T15:39:20Z,"<p>This Gift Box includes :</p>
<ul>
<li>Equa Sage Glass Bottle. Leak Proof. 750ml</li>
<li>Games Room - Travel Trivia</li>
<li>Do Sancho Towel made from 100% Cotton. 190cm x 95cm</li>
<li>Artisan made Pistacchio flavoured Mallows</li>
<li>
<meta charset=""utf-8""> <span>Enchanted Green Scribbles Journal designed by Artist Laura T</span>
</li>
<li>Hand Made Christmas ornament</li>
<li>Gift tag (Kept blank or filled in with your personalised message)</li>
</ul>",Mint | White | Yellow,Color,Mint | White | Yellow,53423847375197,https://cdn.shopify.com/s/files/1/0419/2059/4086/files/GiftBox2023_bb94784d-7bc0-44c7-a896-da6767ab5f03.jpg?v=1700071480
8734640505181,Wanderlust Wonders,wanderlust-wonders,Gift Boxes,,49110124396893,75.99,5,2023-11-11T15:57:42Z,2023-11-11T15:39:20Z,"<p>This Gift Box includes :</p>
<ul>
<li>Equa Sage Glass Bottle. Leak Proof. 750ml</li>
<li>Games Room - Travel Trivia</li>
<li>Do Sancho Towel made from 100% Cotton. 190cm x 95cm</li>
<li>Artisan made Pistacchio flavoured Mallows</li>
<li>
<meta charset=""utf-8""> <span>Enchanted Green Scribbles Journal designed by Artist Laura T</span>
</li>
<li>Hand Made Christmas ornament</li>
<li>Gift tag (Kept blank or filled in with your personalised message)</li>
</ul>",Blue | White | Turquoise,Color,Mint | White | Yellow,53423847375197,https://cdn.shopify.com/s/files/1/0419/2059/4086/files/GiftBox2023_bb94784d-7bc0-44c7-a896-da6767ab5f03.jpg?v=1700071480
8734612291933,Time to Unwind,time-to-unwind-4,Gift Boxes,,49109849375069,79.99,2,2023-11-11T15:18:36Z,2023-11-11T15:16:52Z,"<p>This Gift Box includes :</p>
<ul>
<li>Mumbai Throw made from 100% Buldan Cotton. 125 x180cm</li>
<li>Spicy Vanilla Soap</li>
<li>Soap Pouch</li>
<li>Artisan made Pistacchio flavoured Mallows </li>
<li>Cuvee Carole Chardonnay 2022</li>
<li>Hand Made Christmas ornament</li>
<li>Gift tag (Kept blank or filled in with your personalised message)</li>
</ul>",Charcoal Grey,Color,Charcoal Grey,53423842132317,https://cdn.shopify.com/s/files/1/0419/2059/4086/files/GiftBox2023_5f35cfa0-4060-4db3-8605-f19379ca0d43.jpg?v=1700071444
8734612291933,Time to Unwind,time-to-unwind-4,Gift Boxes,,49109849407837,79.99,2,2023-11-11T15:18:36Z,2023-11-11T15:16:52Z,"<p>This Gift Box includes :</p>
<ul>
<li>Mumbai Throw made from 100% Buldan Cotton. 125 x180cm</li>
<li>Spicy Vanilla Soap</li>
<li>Soap Pouch</li>
<li>Artisan made Pistacchio flavoured Mallows </li>
<li>Cuvee Carole Chardonnay 2022</li>
<li>Hand Made Christmas ornament</li>
<li>Gift tag (Kept blank or filled in with your personalised message)</li>
</ul>",Sky Blue,Color,Charcoal Grey,53423842132317,https://cdn.shopify.com/s/files/1/0419/2059/4086/files/GiftBox2023_5f35cfa0-4060-4db3-8605-f19379ca0d43.jpg?v=1700071444
8734612291933,Time to Unwind,time-to-unwind-4,Gift Boxes,,49109849440605,79.99,2,2023-11-11T15:18:36Z,2023-11-11T15:16:52Z,"<p>This Gift Box includes :</p>
<ul>
<li>Mumbai Throw made from 100% Buldan Cotton. 125 x180cm</li>
<li>Spicy Vanilla Soap</li>
<li>Soap Pouch</li>
<li>Artisan made Pistacchio flavoured Mallows </li>
<li>Cuvee Carole Chardonnay 2022</li>
<li>Hand Made Christmas ornament</li>
<li>Gift tag (Kept blank or filled in with your personalised message)</li>
</ul>",Coral,Color,Charcoal Grey,53423842132317,https://cdn.shopify.com/s/files/1/0419/2059/4086/files/GiftBox2023_5f35cfa0-4060-4db3-8605-f19379ca0d43.jpg?v=1700071444
8734439407965,A Gift of Tranquility,a-gift-of-tranquility,Gift Boxes,,49109170815325,84.99,10,2023-11-11T12:51:54Z,2023-11-11T12:51:54Z,"<p>This Gift Box includes :</p>
<ul>
<li>Aruba Towel made from 100% Bamboo. Choose a Colour from the dropdown menu.</li>
<li>The Healing Yoga Deck</li>
<li>Equa Sage Glass Bottle. Leak Proof. 750ml</li>
<li>Calm The Ritual Tea. </li>
<li>Snowflake Satin Sleep mask</li>
<li>Tranquility Candle - Floral and Citrus Fragrance.<meta charset=""utf-8""> <span data-mce-fragment=""1"">The wax of the candle can be used as hand  &amp; body cream while melting.</span> </li>
<li>Hand Made Christmas ornament</li>
<li>Gift tag (Kept blank or filled in with your personalised message)</li>
</ul>",Apple Green,Choose a Colour,Apple Green,53423869952349,https://cdn.shopify.com/s/files/1/0419/2059/4086/files/GiftBox2023_28863192-b8ce-471a-b5e4-c618a3284a81.jpg?v=1700071614
8734439407965,A Gift of Tranquility,a-gift-of-tranquility,Gift Boxes,,49109170880861,84.99,10,2023-11-11T12:51:55Z,2023-11-11T12:51:54Z,"<p>This Gift Box includes :</p>
<ul>
<li>Aruba Towel made from 100% Bamboo. Choose a Colour from the dropdown menu.</li>
<li>The Healing Yoga Deck</li>
<li>Equa Sage Glass Bottle. Leak Proof. 750ml</li>
<li>Calm The Ritual Tea. </li>
<li>Snowflake Satin Sleep mask</li>
<li>Tranquility Candle - Floral and Citrus Fragrance.<meta charset=""utf-8""> <span data-mce-fragment=""1"">The wax of the candle can be used as hand  &amp; body cream while melting.</span> </li>
<li>Hand Made Christmas ornament</li>
<li>Gift tag (Kept blank or filled in with your personalised message)</li>
</ul>",Pink,Choose a Colour,Apple Green,53423869952349,https://cdn.shopify.com/s/files/1/0419/2059/4086/files/GiftBox2023_28863192-b8ce-471a-b5e4-c618a3284a81.jpg?v=1700071614
8734439407965,A Gift of Tranquility,a-gift-of-tranquility,Gift Boxes,,49109170913629,84.99,10,2023-11-11T12:51:55Z,2023-11-11T12:51:54Z,"<p>This Gift Box includes :</p>
<ul>
<li>Aruba Towel made from 100% Bamboo. Choose a Colour from the dropdown menu.</li>
<li>The Healing Yoga Deck</li>
<li>Equa Sage Glass Bottle. Leak Proof. 750ml</li>
<li>Calm The Ritual Tea. </li>
<li>Snowflake Satin Sleep mask</li>
<li>Tranquility Candle - Floral and Citrus Fragrance.<meta charset=""utf-8""> <span data-mce-fragment=""1"">The wax of the candle can be used as hand  &amp; body cream while melting.</span> </li>
<li>Hand Made Christmas ornament</li>
<li>Gift tag (Kept blank or filled in with your personalised message)</li>
</ul>",Cantaloupe Orange,Choose a Colour,Apple Green,53423869952349,https://cdn.shopify.com/s/files/1/0419/2059/4086/files/GiftBox2023_28863192-b8ce-471a-b5e4-c618a3284a81.jpg?v=1700071614
8734416601437,The Legend,the-legend-2,Gift Boxes,,49109093679453,77.99,9,2023-11-11T12:40:45Z,2023-11-11T12:40:45Z,"<p>This Gift Box includes :</p>
<ul>
<li>Stone Equa Glass Bottle. 100% Leak Proof. 750ml</li>
<li>Ios Towel. Made from 80&amp; Bamboo and 20% Cotton</li>
<li>Midnight Satin Sleep Mask</li>
<li>Aromatic Aquatic fragrance Hair and Beard Balm </li>
<li>Speculoos Cookie Mallows</li>
<li>Hand Made Christmas ornament</li>
<li>Gift tag (Kept blank or filled in with your personalised message)</li>
</ul>",Default Title,Title,Default Title,53423836594525,https://cdn.shopify.com/s/files/1/0419/2059/4086/files/GiftBox2023_dece73b2-5892-4e4e-82c1-60431737faa0.jpg?v=1700071415
